,carpark_name,carpark_latitude,carpark_longitude
701,BLK 465A UPPER SERANGOON ROAD,1.372357665071261,103.89736447686515
702,BLK 682-684 HOUGANG STREET 61,1.3743412526148515,103.88629764128508
703,DEFU LANE 11,1.3423065359348751,103.89282820193277
704,DEFU LANE 12,1.3405867501574693,103.89544009910689
705,"BLK 401-413, 460-463 HOUGANG AVENUE 10",1.3742926629562835,103.89581761240308
706,BLK 838A HOUGANG CENTRAL,1.3699244511698179,103.89183951666408
707,BLK 850A HOUGANG CENTRAL,1.3699807423866348,103.8929697698494
708,BLK 109-127 HOUGANG AVENUE 1,1.3536529994553788,103.88780296833448
709,BLK 567A HOUGANG STREET 51,1.3789735671373302,103.88850841193016
710,BLK 574A HOUGANG STREET 51,1.3777026962814964,103.88637393238078
711,BLK 576A HOUGANG AVENUE 4,1.3786242831960847,103.88591137264302
712,BLK 909A HOUGANG STREET 91,1.3783044546256256,103.88355145011192
713,BLK 166A HOUGANG AVENUE 1,1.3508201907160524,103.88807050800904
714,BLK 172A HOUGANG AVENUE 1,1.3505915942279874,103.88899792755912
715,BLK 159A HOUGANG STREET 11,1.3518113670729834,103.87947328009963
716,BLK 919A HOUGANG AVENUE 4,1.3754541941864598,103.88424412307084
717,BLK 925A HOUGANG STREET 91,1.3767756461828884,103.88326593439805
718,BLK 931A HOUGANG STREET 91,1.3760480717091108,103.880491342577
719,BLK 941A HOUGANG STREET 92,1.3741901308817597,103.87906751297763
720,DEFU LANE 1,1.3609273751541533,103.89931294379454
721,DEFU LANE 2,1.3603688388032844,103.90256661623917
722,DEFU LANE 3,1.3584059128852353,103.90206222069168
723,DEFU LANE 5,1.3596146600463748,103.89836579892827
724,DEFU LANE 6,1.3602594484013928,103.89947196557732
725,BLK 946A HOUGANG STREET 92,1.374661406137119,103.8805280390918
726,BLK 955A HOUGANG AVENUE 9,1.3759209282630822,103.87786319567921
727,BLK 699D HOUGANG STREET 52,1.376042822392528,103.88858974438214
728,BLK 435A HOUGANG AVE 8,1.3778423903615684,103.89402902276245
729,BLK 201-204 HOUGANG STREET 21,1.3589105329110425,103.88451989671114
730,BLK 206 HOUGANG ST 21,1.3586483875723934,103.88523865940695
731,BLK 966A HOUGANG AVENUE 9,1.3778814205799572,103.87784351376946
732,BLK 971A HOUGANG STREET 91,1.378017495945134,103.88022012092752
733,BLK 373A HOUGANG STREET 31,1.3622672179706894,103.89007015976657
734,BLK 980 BUANGKOK CRESCENT,1.3799782132036214,103.88011750262257
735,BLK 984 BUANGKOK LINK,1.3815610022490354,103.88064778773821
736,BLK 105 HOUGANG AVENUE 1,1.3539778672243796,103.8901001842713
737,BLK 108 HOUGANG AVE 1,1.352681252204617,103.88976906939104
738,BLK 804 HOUGANG AVE 10,1.3712221378751506,103.89475741107438
739,BLK 988 BUANGKOK GREEN,1.3799740663044293,103.87769855426524
740,BLK 174A-174D HOUGANG AVENUE 1,1.349434698985581,103.8890479251156
741,BLK 533A HONG LIM MSCP,1.2847577556273693,103.84549081920295
742,BLK 96 HENDERSON ROAD,1.287520865220459,103.82135593247592
743,BLK 1-3 HAIG RD,1.3114626354713723,103.89754544969966
744,BLK 4-6 HAIG RD,1.3126324573562926,103.89702870875655
745,BLK 7 TO 9 HAIG RD,1.3139801309430952,103.89638765571095
746,BLK 10 TO 14 HAIG RD,1.3146924061758276,103.89600138706221
747,BLK 21 TO 23 HAIG RD,1.3130186460519353,103.89509932335754
748,BLK 51 HAVELOCK ROAD,1.289869482205703,103.82771837120629
749,BLK 34 JALAN BUKIT HO SWEE,1.2874382910308582,103.82784153679307
750,BLK 1/5 DELTA AVE,1.2919937730661062,103.82740904968816
751,BLK 96 HAVELOCK ROAD MSCP,1.288421208519275,103.83244378229679
752,BLK 568 GANGES AVENUE,1.290186532294104,103.83092421133261
753,BLK 28A BEO CRESCENT,1.2881678575922197,103.82785710514734
754,BLK 44A HAVELOCK ROAD,1.2889897405337594,103.8269788153763
755,BLK 87 ZION RD,1.2910086868911086,103.83251535744479
756,"BLK 991A TO 991B,992A TO 992B",1.383538447864182,103.88155395369203
757,"BLK 998A TO 998B,999A TO 999B",1.3848346656053387,103.88060407397032
758,BLK 22 HAVELOCK RD,1.288093896932111,103.82937140536818
759,"BLK 644,645,652,655 HOUGANG AVENUE 8",1.3726635071200903,103.88217829311445
760,BLK 77/79 GANGES AVENUE,1.29136966413203,103.8289835868925
761,BLK 78A INDUS RD,1.2912253507738878,103.82792322321062
762,BLKS 4-8 TAMAN HO SWEE,1.2877269654910442,103.83092213801497
763,BLK 950 TO 976 HOUGANG AVE 9 /STREET 91,1.3784968024576356,103.87859616392002
764,"BLK 978C TO 981D, 982, 987A TO 988C BUANKOK CRESCENT/GREEN",1.3798003264431433,103.88071730074289
765,BLK 134A JALAN BUKIT MERAH,1.2791966599603195,103.82712589424135
766,BLK 113A JLN BUKIT MERAH,1.2801534458109647,103.82529201443009
767,"BLK 3-5,7,8,4A JALAN BATU",1.302401825492274,103.88278658416148
768,BLK 10-11 JALAN BATU,1.3016276066884147,103.88299671364999
769,"BLK 6,12,14 KAMPONG ARANG ROAD",1.300525040230381,103.88428841321075
770,"BLK 1,2,9 KAMPONG KAYU",1.3034832207354379,103.88316883050382
771,BLK 2 JOO CHIAT RD,1.3152529513564701,103.89885600323052
772,BLK 2 JOO CHIAT RD,1.3151550769653089,103.8986345782359
773,BLK 8A JALAN KUKOH MSCP,1.287187976003758,103.83900277169387
774,BLK 1 JALAN KUKOH CAR PARK,1.288164623459074,103.83964039101394
775,BLK 117A JALAN MEMBINA,1.2819348922298388,103.82701754725305
776,BLK 18A JALAN MEMBINA,1.2851351442786731,103.8267956000755
777,BLK 26 JALAN MEMBINA,1.2825962910752642,103.8255985280811
778,BLK 4/5/6 JALAN MINYAK CAR PARK,1.2880511267041024,103.83880528241875
779,BLK 517B JURONG WEST STREET 52,1.3450705393275175,103.72065037678253
780,BLK 648 JURONG WEST ST 61,1.3389486784923128,103.69728745900903
781,BLK 686 JURONG WEST CENTRAL 1,1.3417967899714978,103.70414895637855
782,BLK 624A JURONG WEST STREET 61,1.3411209710444365,103.69843639350871
783,BLK 601A JURONG WEST STREET 62,1.3394709470052701,103.69974492611514
784,BLK 635A JURONG WEST STREET 65,1.342400674377113,103.69876959218979
785,BLK 617A JURONG WEST STREET 65,1.3408888288394545,103.70008243365508
786,BLK 659 JURONG WEST ST 65,1.3372155636603182,103.70212302793485
787,BLK 660 JURONG WEST ST 64,1.335313825451302,103.70408612809914
788,BLK 629A JURONG WEST ST 65,1.3429966284896666,103.69952925533713
789,BLK 273 JURONG WEST AVENUE 3,1.351973692062514,103.7028211437118
790,BLK 682 JURONG WEST CENTRAL 1,1.3439355403155548,103.70496360394917
791,BLK 657 JURONG WEST STREET 65,1.3353770862050354,103.70095646554981
792,BLK 651 JURONG WEST STREET 61,1.337074566706119,103.69717792676818
793,BLK 674 JURONG WEST STREET 65,1.3447485419675698,103.70259174815797
794,BLK 276 JURONG WEST STREET 25,1.353562688433662,103.703787405644
795,BLK 655 JURONG WEST STREET 61,1.3352874843035507,103.69805983031736
796,BLK 673 JURONG WEST ST 65,1.3443036800399317,103.70062818236656
797,BLK 675 JURONG WEST ST 64,1.345572547207182,103.70313374298358
798,BLK 676 JURONG WEST ST 64,1.3463047673601203,103.70458446329312
799,BLK 990 JURONG WEST ST 93,1.33532722240945,103.69568781607877
800,BLK 986 JURONG WEST ST 93,1.3370050641486007,103.69450453965243
801,BLK 679 JURONG WEST CENTRAL 1,1.3445890471540412,103.7060668364871
802,BLK 271 JURONG WEST ST 24,1.3504991263574488,103.70388481388862
803,BLK 638A JURONG WEST ST 61,1.3420266515848431,103.69755932923375
804,697 JURONG WEST CTRL 3,1.3415999342718807,103.70808085404205
805,BLK 684 JURONG WEST ST 64,1.3444418938574263,103.70391272028856
806,BLK 664 JURONG WEST ST 64,1.3394851242121102,103.70314264442648
807,BLK 663 JURONG WEST ST 65,1.3392138572978476,103.70176502840748
808,BLK 669 JURONG WEST ST 64,1.342485928006727,103.70300645678557
809,BLK 667 JURONG WEST ST 65,1.3413442507193378,103.70150259793448
810,BLK 650 JURONG WEST ST 61,1.338659212090341,103.69681787145721
811,BLK 814 JELLICOE ROAD,1.3071670198992562,103.86185417499212
812,BLK 37A JALAN RUMAH TINGGI,1.2893587269753017,103.81032768986444
813,BLK 499 JURONG WEST ST 41,1.3484178517821162,103.72521288102078
814,BLK 101/107 JURONG EAST ST 13,1.3364297229134343,103.73809826514399
815,BLK 246/249 JURONG EAST ST 24,1.3420166824734463,103.74009365443055
816,BLK 250/251 JURONG EAST ST 24,1.3429196669451537,103.73993765550033
817,BLK 252/254 JURONG EAST ST 24,1.343362925276388,103.738260905311
818,BLK 253 JURONG EAST ST 24,1.3435406873997184,103.73692014627501
819,BLK 256/258 JURONG EAST ST 24,1.3440938400679208,103.73907981531556
820,BLK 259/264 JURONG EAST ST 24,1.3440418112882941,103.74141793961762
821,BLK 301/304 JURONG EAST ST 32,1.3444010818375567,103.73564333470668
822,BLK 305/306 JURONG EAST ST 32,1.3456690798460311,103.73547342856531
823,BLK 307/308 JURONG EAST ST 32,1.3468907567288715,103.73484507216494
824,BLK 309/310 JURONG EAST ST 32,1.3479257920260928,103.73395663150133
825,BLK 108/110 JURONG EAST ST 13,1.3386077600004411,103.73677131352437
826,BLK 311/316 JURONG EAST ST 32,1.3462038380151848,103.73247644634046
827,BLK 317/328 JURONG EAST STREET 31,1.3490641296056345,103.72986944794981
828,BLK 318A JURONG EAST AVE 1,1.347450718228742,103.7310230208162
829,BLK 329/333 JURONG EAST AVENUE 1,1.3513203519971149,103.7301985030291
830,BLK 334/341 JURONG EAST AVENUE 1,1.3500283203099153,103.73201589833651
831,BLK 372A JURONG EAST ST 32,1.3490191908456135,103.73213323917892
832,BLK 342/346 JURONG EAST STREET 31,1.3457325558125939,103.73106093441035
833,BLK 347/350 JURONG EAST AVE 1,1.3448639686520996,103.73164563193464
834,BLK 351/353 JURONG EAST STREET 31,1.3449218597589188,103.73059682433131
835,BLK 521/524 JURONG WEST STREET 52,1.3468873357936137,103.71666938291034
836,BLK 525/527 JURONG WEST STREET 52,1.3475766209296056,103.71649813216095
837,BLK 528/534 JURONG WEST STREET 52,1.3486261611752683,103.71691832637025
838,BLK 111/116 JURONG EAST ST 13,1.3394948365194097,103.73548477934001
839,BLK 530/536 JURONG WEST STREET 52,1.3488140652463985,103.7155019611289
840,BLK 515/517 JURONG WEST STREET 52,1.3458066607061008,103.72047490460963
841,BLK 518/520 JURONG WEST STREET 52,1.3457744896852935,103.71787986661185
842,BLK 513/514 JURONG WEST STREET 52,1.3470676632759224,103.72008574579381
843,BLK 508/511 JURONG WEST STREET 51/52,1.3481171567409567,103.71951759408667
844,BLK 543/551 JURONG WEST STREET 42,1.3521719203242173,103.7154564445066
845,BLK 537/542 JURONG WEST AVENUE 1,1.3512959616988443,103.71580179588177
846,BLK 505/508 JURONG WEST STREET 52,1.349118093824851,103.71858546676636
847,BLK 456-461 JURONG WEST STREET 41,1.3501574988556229,103.72134748501942
848,BLK 201/206 JURONG EAST ST 21,1.3375301693185266,103.74190260101675
849,BLK 462-467 JURONG WEST STREET 41,1.350029732229149,103.72287839228024
850,BLK 468-473 JURONG WEST STREET 41,1.348289456244436,103.72203231052204
851,BLK 474 JURONG WEST STREET 41,1.3482301426246206,103.72357456416027
852,BLK 474-477 JURONG WEST STREET 41,1.3479248544356457,103.72526852277497
853,BLK 478-483 JURONG WEST STREET 41,1.3468476106370064,103.72463649779986
854,BLK 484-491 JURONG WEST AVENUE 1,1.3489851813579015,103.72678544658422
855,BLK 501/504 JURONG WEST STREET 51,1.3497541372772135,103.71905836585934
856,BLK 502/503 JURONG WEST AVENUE 1,1.3502574761113662,103.71802082662984
857,BLK 441/455 JURONG WEST AVE 1/ST 42,1.3521727670439512,103.71847993384819
858,BLK 552/559 JURONG WEST STREET 42,1.3534557986298217,103.71894948384072
859,560 JURONG WEST ST 42,1.353782581926777,103.71967598067624
860,BLK 207/208 JURONG EAST ST 21,1.3383144751258276,103.74241817422426
861,BLK 401/408 JURONG WEST STREET 42,1.3537072091984124,103.7225209404907
862,BLK 409/416 JURONG WEST STREET 42,1.3535560740797037,103.72462951363374
863,BLK 423/440 JURONG WEST AVE 1/ST 42,1.3514364016790459,103.72459415698256
864,BLK 417/422 JURONG WEST STREET 42,1.3507409504176193,103.72672637598922
865,BLK 492-496 JURONG WEST STREET 41,1.3499265714395001,103.72450994802132
866,BLK 497-498 JURONG WEST STREET 41,1.348637314625562,103.72429089393327
867,BLK 130 JURONG GATEWAY ROAD,1.334892647114508,103.739311091351
868,BLK 131/134 JURONG GATEWAY ROAD,1.3339761172627207,103.73911988019672
869,BLK 131 JURONG GATEWAY ROAD,1.334467592004369,103.7398580011145
870,BLK 132 JURONG GATEWAY ROAD,1.3342030833182368,103.73965601749399
871,BLK 209/214 JURONG EAST ST 21,1.3390681000476905,103.73885142891032
872,BLK 505 JURONG WEST ST 52,1.3497546144769683,103.71787227953165
873,505A JURONG WEST ST 52,1.3493712970884573,103.71789779157952
874,BLK 912/932 JURONG WEST STREET 92,1.340076780003902,103.68842490797132
875,BLK 902/908 JURONG WEST STREET 91,1.3408897822679073,103.68540763961389
876,BLK 901 JURONG WEST STREET 91,1.3398730274812336,103.68655537092351
877,BLK 909/911 JURONG WEST STREET 91,1.341779262833751,103.68644278769794
878,BLK 354 JURONG EAST AVE 1,1.3444733458300595,103.73185235993427
879,BLK 933-953 JURONG WEST STREET 91,1.34277048726823,103.68929583272269
880,BLK 959-961 JURONG WEST STREET 92,1.3412980393930454,103.6911289087004
881,BLK 962-966 JURONG WEST STREET 91,1.3416439885155285,103.69276226807094
882,BLK 962A JURONG WEST STREET 91,1.3420559299413872,103.69192247618548
883,BLK 974/980 JURONG WEST STREET 93,1.3396873972151573,103.69364065669575
884,BLK 967 JURONG WEST 91 JURONG WEST STREET 93,1.3413441331084195,103.69334591602572
885,BLK 215A/231 JURONG EAST ST 21,1.3415438729036937,103.73803314961162
886,BLK 835/838 JURONG WEST STREET 81,1.3436870354700452,103.69350873447144
887,BLK 812/826 JURONG WEST STREET 81,1.346227647560591,103.69417441757996
888,BLK 743/751 JURONG WEST STREET 73,1.3472672849626481,103.69773379422605
889,BLK 719/731 JURONG WEST STREET 72,1.3439953859260412,103.69822208525477
890,BLK 711/718 JURONG WEST STREET 71,1.342664584069249,103.69611229344058
891,BLK 712B JURONG WEST ST 71 JURONG WEST STREET 71,1.3428451201999902,103.69685387663056
892,BLK 841A JURONG WEST STREET 81,1.3441346603817177,103.69308902034422
893,BLK 832A JURONG WEST STREET 81,1.3443044123065464,103.69452917581451
894,BLK 750A JURONG WEST STREET 73,1.347445423506806,103.69856061913083
895,BLK 702A JURONG WEST STREET 71,1.34156585497183,103.69512328117342
896,BLK 821A JURONG WEST STREET 81,1.3465010835318134,103.69493880629841
897,BLK 232/240 JURONG EAST ST 21,1.340430194313866,103.74157403903644
898,BLK 734A JURONG WEST STREET 73,1.3455473430034546,103.70096949302328
899,BLK 760A JURONG WEST STREET 74,1.3495914590692826,103.700177324868
900,BLK 844A JURONG WEST ST 81,1.3458500076506834,103.6924501001392
901,BLK 865A JURONG WEST ST 81,1.3502206530155643,103.69506444233126
902,BLK 854A JURONG WEST ST 81,1.3477246830725262,103.69647855749301
903,BLK 859A JURONG WEST ST 81,1.3499771895467572,103.69623487505143
904,BLK 764A JURONG WEST ST 74,1.3499622723359204,103.69909010573176
905,BLK 692A JURONG WEST CENTRAL 1,1.3416792676491895,103.70720618934286
906,BLK 691A JURONG WEST CENTRAL 1,1.342375345079632,103.70590079148498
907,BLK 241/245 JURONG EAST ST 24,1.3421224351689947,103.74200092091985
908,BLK 274A TOH GUAN ROAD,1.3415340869157983,103.74742951234956
909,BLK 287E JURONG EAST STREET 21,1.3374682139271061,103.74409555223369
910,BLK 285E TOH GUAN ROAD,1.3374920890444637,103.74685494296016
911,BLK 286E TOH GUAN ROAD,1.3391926306259854,103.74508967603664
912,BLK 288F JURONG EAST STREET 21,1.3396723414738128,103.74319694136607
913,BLK 282A TOH GUAN ROAD,1.3400740188452702,103.74708688452777
914,BLK 267A TOH GUAN ROAD,1.3414787375175234,103.7448916120425
915,BLK 273A TOH GUAN ROAD,1.342389294845793,103.74593953206717
916,BLK 647A JURONG WEST STREET 61,1.3397788016970964,103.69685697580206
917,BLK 640A JURONG WEST STREET 61,1.3397333027042408,103.69604297580922
918,BLK 334 KRETA AYER BASEMENT CAR PARK,1.2817069215968342,103.84238785277859
919,BLK 335 KRETA AYER MSCP,1.281955140134134,103.8432993941714
920,KAM KRETA AYER (LOADING BAY),1.2823301623409735,103.84325763782813
921,BLK 333 KRETA AYER CAR PARK,1.2805721095242562,103.84277292721802
922,BLK 65A KALLANG BAHRU,1.3202392875401796,103.86912462402037
923,BLK 54/56/58 GEYLANG BAHRU ROAD,1.3235736038960753,103.86890029223395
924,BLK 30 BENDEMEER ROAD,1.3189033039657896,103.86359255881808
925,BLK 34 WHAMPOA WEST,1.3205826810878298,103.86372199579338
926,BLK 22/24 SERANGOON ROAD,1.3191062001768292,103.86158664703446
927,BLK 66/71 KALLANG BAHRU,1.3205577050364643,103.87006187688044
928,BLK 23 BENDEMEER ROAD,1.3176641202622537,103.86291017151486
929,BLK 45-48 BENDEMEER ROAD,1.3227033007435507,103.86573351416885
930,BLK 49A WHAMPOA SOUTH,1.3237494773420007,103.86644259415297
931,BLK 64/65/67 KALLANG BAHRU,1.3208280346346697,103.86965512421548
932,BLK 72/93/97 GEYLANG BAHRU,1.3231299605395095,103.87068301702237
933,BLK 74/92 GEYLANG BAHRU,1.3202128086841072,103.87403049568998
934,BLK 69 GEYLANG BAHRU,1.3215857812299283,103.87047836388133
935,BLK 671 KLANG LANE,1.3089166922000102,103.8525142617092
936,BLK 101/121 BEDOK RESERVOIR ROAD,1.329752779624782,103.90890609088413
937,BLK 122/126 BEDOK RESERVOIR ROAD,1.3325287234372658,103.91055534077998
938,"BLK 127/135, 141/151 BEDOK RESERVOIR ROAD",1.3339093228742824,103.91195957483191
939,BLK 145A BEDOK RESERVOIR ROAD,1.33402114153984,103.91141006264941
940,BLK 136/140 BEDOK RESERVOIR ROAD,1.3336670998148807,103.91324610643962
941,BLK 14A FARRER PARK ROAD,1.31222088220004,103.851606439352
942,BLK 37A CAMBRIDGE ROAD,1.3160936666077356,103.84879589885311
943,BLK 14A FARRER PARK RD,1.3116793444533785,103.85204721150244
944,BLK 9/10 GLOUCESTER ROAD,1.3136338338943585,103.85204121653125
945,BLK 49/50 DORSET ROAD,1.3132506545207223,103.85067994596479
946,BLK 48/48A DURHAM ROAD,1.3144266158666138,103.84993059473969
947,BLK 51/54 KENT ROAD,1.3165869079469947,103.8514701851814
948,BLK 31 KELANTAN LANE MSCP,1.306267000879174,103.85680081928476
949,BLK 56A CASSIA CRESCENT,1.3101121410128782,103.88394614159617
950,BLK 93A JALAN DUA,1.3087708200412935,103.88773705618027
951,BLK 11A PINE CLOSE,1.3085039778619192,103.88294645078568
952,BLK 49A JALAN TIGA,1.308492552601751,103.88536280878151
953,BLK 125A KIM TIAN ROAD,1.283069382670319,103.82865102020018
954,BLK 120B KIM TIAN PLACE,1.2834464796052978,103.82747616603861
955,BLK 131A KIM TIAN ROAD,1.2806394354926462,103.82864802888751
956,BLK 119A KIM TIAN ROAD,1.281481446142533,103.82729731282123
957,BLK 126 KIM TIAN ROAD,1.2825290974366843,103.82946139003299
958,BLK 127 KIM TIAN ROAD,1.2818564521671447,103.82924344240905
959,BLK 301/305-306/311-318 UBI AVENUE 1,1.329495354874527,103.9030838107627
960,BLK 319-330 UBI AVENUE 1,1.3276735499716716,103.9043451761408
961,BLK 331-341 UBI AVENUE 1,1.3264214379334058,103.9024515587614
962,BLK 342-352 UBI AVENUE 1,1.3255547219734685,103.90005135904428
963,"BLK 3004-3007,3014,3015 UBI ROAD 1",1.3304443586910288,103.89336010931369
964,"BLK 302,304 UBI AVENUE 1",1.329908127187142,103.90108980467569
965,"BLK 28,30,32,34,36 CASSIA CRESCENT",1.3094153647830145,103.88441645100211
966,BLK 62 DAKOTA CRESCENT,1.3078622926222216,103.88930362342026
967,"BLK 9,10,12 PINE CLOSE",1.308736475497943,103.88235130672611
968,BLK 21 JALAN EMPAT,1.3075380133900338,103.88354363243695
969,BLK 58 DAKOTA CRESCENT,1.3070655199100667,103.8886010048468
970,BLK 60 DAKOTA CRESCENT,1.307547134135114,103.8883770803254
971,JALAN SATU,1.3093829172243017,103.88703340479962
972,BLK 17 JALAN EMPAT,1.307580186619789,103.88385694864957
973,52 CASSIA CRESCENT,1.3105547738869952,103.88448333236776
974,BLK 51 OLD AIRPORT ROAD,1.3088945188723258,103.88601691043654
975,BLK 42 CASSIA CRESCENT,1.3105483981592922,103.88625495695864
976,BLK 64 LENGKOK BAHRU,1.2892969037169963,103.81522841222701
977,"BLK 110,113-116 LENGKONG TIGA",1.323036536117698,103.91157559149813
978,BLK 111-112 LENGKONG TIGA,1.3239081741740912,103.91087369459761
979,BLK 101-109 LENGKONG TIGA,1.3250359305098425,103.91049260744198
980,BLK 415-420 LOR LEW LIAN,1.3495058318348205,103.87535455642113
981,BLK 157A MEI LING STREET,1.2933650054100585,103.80345452106445
982,BLK 161A MEI LING ST,1.2920319699769376,103.80353016873036
983,BLK 28A BALAM ROAD,1.330455100290608,103.88706362505674
984,BLK 52A PIPIT ROAD,1.324339687506112,103.88609424966474
985,BLK 66A CIRCUIT ROAD,1.3262662777141818,103.88801858425032
986,BLK 31A CIRCUIT ROAD,1.3293296567041755,103.88548655203162
987,BLK 17 17 CIRCUIT ROAD,1.329791728252547,103.88857500311558
988,BLK 113 MCNAIR ROAD,1.3210421547957307,103.85983538215343
989,BLK 108A MCNAIR ROAD,1.3205402150734071,103.85943053232883
990,BLKS 108/112 MCNAIR ROAD,1.3220294734974907,103.8592002299241
991,BLKS 119/124 MCNAIR ROAD,1.3180496887521327,103.85636842037391
992,BLK 1 TO 4 MARINE TERRACE,1.304818359952011,103.91752217325197
993,BLK 65A MARINE DRIVE,1.3028981058096252,103.90996033896582
994,BLK 72 TO 76 MARINE DRIVE,1.303181700812536,103.90764987473207
995,BLK 78 & 79 MARINE DRIVE,1.301686373156581,103.90885093288705
996,BLK 81/82 MARINE PARADE ROAD,1.3025451758066573,103.90695068730813
997,BLK 83/87 MARINE PARADE ROAD,1.3026824721868302,103.9059786145158
998,BLK 84 TO 86 MARINE PARADE ROAD,1.3019805808843232,103.9066578054694
999,BLK 51/59 MARINE TERRACE,1.3061277669131703,103.91489545704646
1000,BLK 89 MARINE PARADE CTRL,1.3012859111117976,103.90640021486205
1001,BLK 5 TO 8 MARINE TERRACE,1.3042246143882668,103.91665765027031
1002,BLK 35A MARINE CRESCENT,1.303636521036433,103.91287956925623
1003,BLK 86 MARINE PARADE ROAD,1.301326859749957,103.90618484205207
1004,BLK 12A MARINE TERRACE,1.304357295530727,103.9153408153675
1005,BLK 16A MARINE TERRACE,1.3039966136773664,103.91419719336623
1006,BLK 52/57 MARINE TERRACE,1.3061096468902538,103.91616519665877
1007,BLK 47A MARINE CRESCENT,1.3054480243950703,103.91247836691679
1008,BLK 45 MARINE CRESCENT,1.3046720374995573,103.91256924764112
1009,BLK 50/50A/53 MARINE TERRACE,1.3054965796249172,103.91638142426896
1010,BLK 77A MARINE DRIVE,1.3022982737557676,103.90828624158996
1011,BLK 77 MARINE DRIVE,1.3021030064476682,103.90833813488189
1012,BLK 54/55/56/58/59 MARINE TERRACE,1.3055812783399663,103.91468879090614
1013,BLK 1/2 MAUDE ROAD,1.307693525819981,103.85909249026979
1014,BLK 7 KING GEORGE AVENUE,1.3079140431771623,103.8599731043321
1015,"BLK 804/805, 809 MAUDE ROAD",1.3081555032749408,103.86079175042123
1016,BLK 8 FRENCH ROAD,1.3071674063050955,103.86053650188931
1017,BLK 801/802 FRENCH ROAD,1.3075628847261718,103.8603921769386
1018,BLK 85 TO 94/92A PIPIT ROAD,1.3230747811611212,103.88643638826372
1019,BLK 37 CIRCUIT ROAD,1.3284311670898423,103.88667229933561
1020,BLK 65 & 80 CIRCUIT RD,1.3275904526526723,103.88726556178919
1021,BLK 53 TO 56/68/70/71/72 PIPIT RD/CIRCUIT RD,1.324225444310148,103.88817771100906
1022,BLK 82A/83 MACPHERSON LANE,1.331125566404268,103.88515749278582
1023,BLK 12 TO 14 MERPATI RD,1.3273923754858081,103.88205537855639
1024,BLK 19 TO 21/23/24/30/32 BALAM RD,1.3306808562275345,103.8857074211042
1025,BLK 120 TO 124 PAYA LEBAR WAY,1.32231287123776,103.88279296947921
1026,BLK 125 TO 126 ALJUNIED ROAD,1.3232457923541547,103.88217267100772
1027,BLK 81/82 MACPHERSON LANE,1.3325079573001068,103.885640417485
1028,BLK 41 TO 42 CIRCUIT ROAD,1.3272818522606584,103.8859150359738
1029,BLK 43 CIRCUIT ROAD,1.3267035184005465,103.88545599646352
1030,BLK 38 TO 40 CIRCUIT ROAD,1.327677408792968,103.88560507356979
1031,BLK 63 TO 64 CIRCUIT ROAD,1.3271530486482286,103.88747666495252
1032,BLK 22/34/36 CIRCUIT RD,1.3290227940584043,103.88765970175464
1033,BLK 13 NORTH BRIDGE ROAD MSCP,1.3040036166790787,103.86301043995866
1034,BLK 605 TAMPINES ST 61,1.3621198286235536,103.93632632224283
1035,BLK 475 CHOA CHU KANG AVE 3,1.3778877152433882,103.7387460775052
1036,BLK 533A CHOA CHU KANG ST 51,1.3915752693009902,103.74337020617511
1037,BLK 399 YUNG SHENG RD,1.3347153913634864,103.72041507700847
1038,BLK 762A JURONG WEST ST 75,1.3489615906402481,103.69791006448118
1039,BLK 168 PUNGGOL FIELD,1.3941460662993008,103.91295050922298
1040,BLK 446A FAJAR ROAD,1.3837675231487212,103.77137123961275
1041,BLK 524A JELAPANG ROAD,1.3854386128601055,103.76616897794383
1042,BLK 57 DAWSON RD,1.2926793297693575,103.81098242424284
1043,BLK 258 PASIR RIS ST 21,1.3669259778172476,103.96455015442625
1044,BLK 624A ELIAS RD,1.3779111716188173,103.94173943625098
1045,BLK 734 PASIR RIS ST 72,1.3797395060386952,103.9362361216368
1046,BLK 118 RIVERVALE DR,1.3854699982857868,103.90183385802828
1047,BLK 866A TAMPINES ST 83,1.3553703676578666,103.93451077983565
1048,BLK 548 WOODLANDS DR 44,1.4307681685236922,103.7941461022236
1049,BLK 768 WOODLANDS AVE 6,1.44546228493892,103.79806059150005
1050,BLK 888A WOODLANDS DR 50,1.4381363820727706,103.7951514476537
1051,BLK 883A WOODLANDS ST 82,1.443116440034946,103.79104630681421
1052,BLK 440 PASIR RIS DRIVE 4,1.3690846037201394,103.95886128429358
1053,BLK 174 PUNGGOL FIELD,1.3966475919363972,103.91030619395818
1054,BLK 175 PUNGGOL FIELD,1.3981144128367327,103.90865055016069
1055,BLK 137 EDGEDALE PLAINS,1.39237066672848,103.90940612733527
1056,BLK 131 EDGEDALE PLAINS,1.3935886554890775,103.91038940445094
1057,BLK 292 PUNGGOL CENTRAL,1.4023968775457822,103.90504945007196
1058,BLK 171 EDGEDALE PLAINS,1.3948625188764743,103.91258495275933
1059,BLK 180 EDGEFIELD PLAINS,1.3986088574081823,103.90936832589145
1060,BLK 642 PUNGGOL DRIVE,1.3987172907709295,103.9163888739785
1061,BLK 162 PUNGGOL CENTRAL,1.396092847476143,103.91431651502327
1062,"BLK 186-188,190-192 PUNGGOL CENTRAL",1.3996847723542245,103.91010391091997
1063,BLK 638 PUNGGOL DRIVE,1.3995558665879637,103.91519589302517
1064,BLK 166 PUNGGOL CENTRAL,1.3949707847951467,103.9154657518681
